0.621633410453796386718750000000;0.104862846434116363525390625000;0.055314838886260986328125000000;0.038762468844652175903320312500;0.036627180874347686767578125000;0.034912716597318649291992187500;0.045168329030275344848632812500;0.062718205153942108154296875000;0.648179471492767333984375000000;0.112846150994300842285156250000;0.238974362611770629882812500000;0.648076951503753662109375000000;0.115807689726352691650390625000;0.236115381121635437011718750000
0.584036648273468017578125000000;0.197829410433769226074218750000;0.065585002303123474121093750000;0.033384200185537338256835937500;0.034598734229803085327148437500;0.036467254161834716796875000000;0.030441282317042350769042968750;0.017657499760389328002929687500;0.828922390937805175781250000000;0.071149423718452453613281250000;0.099928162992000579833984375000;0.827729880809783935546875000000;0.056939654052257537841796875000;0.115330457687377929687500000000
0.232573240995407104492187500000;0.124095365405082702636718750000;0.094744361937046051025390625000;0.052413433790206909179687500000;0.076853111386299133300781250000;0.132618725299835205078125000000;0.211654648184776306152343750000;0.075047098100185394287109375000;0.415236413478851318359375000000;0.295543730258941650390625000000;0.289219856262207031250000000000;0.245342791080474853515625000000;0.231406614184379577636718750000;0.523250579833984375000000000000
0.519721388816833496093750000000;0.150210440158843994140625000000;0.063074976205825805664062500000;0.060411933809518814086914062500;0.055476926267147064208984375000;0.039871130138635635375976562500;0.046631161123514175415039062500;0.064602032303810119628906250000;0.636867642402648925781250000000;0.219447240233421325683593750000;0.143685087561607360839843750000;0.479514241218566894531250000000;0.302144050598144531250000000000;0.218341708183288574218750000000
0.475620329380035400390625000000;0.163617342710494995117187500000;0.106143496930599212646484375000;0.088281013071537017822265625000;0.142750367522239685058593750000;0.023482810705900192260742187500;0.000104633778391871601343154907;0.000000000000000000000000000000;0.793647229671478271484375000000;0.206352770328521728515625000000;0.000000000000000000000000000000;0.790313899517059326171875000000;0.209686100482940673828125000000;0.000000000000000000000000000000
0.620476126670837402343750000000;0.121301241219043731689453125000;0.036566834896802902221679687500;0.026828750967979431152343750000;0.032580103725194931030273437500;0.055487476289272308349609375000;0.057905659079551696777343750000;0.048853814601898193359375000000;0.610049366950988769531250000000;0.136098772287368774414062500000;0.253851860761642456054687500000;0.611493825912475585937500000000;0.135185182094573974609375000000;0.253320991992950439453125000000
0.542232394218444824218750000000;0.186820194125175476074218750000;0.087652839720249176025390625000;0.048402220010757446289062500000;0.027904883027076721191406250000;0.022672718390822410583496093750;0.027286024764180183410644531250;0.057028729468584060668945312500;0.678325951099395751953125000000;0.093688890337944030761718750000;0.227985188364982604980468750000;0.678325951099395751953125000000;0.093688890337944030761718750000;0.227985188364982604980468750000
0.680400431156158447265625000000;0.055070463567972183227539062500;0.048958290368318557739257812500;0.098241478204727172851562500000;0.076737195253372192382812500000;0.021016934886574745178222656250;0.011980668641626834869384765625;0.007594525348395109176635742188;0.524747908115386962890625000000;0.106330528855323791503906250000;0.368921577930450439453125000000;0.518641471862792968750000000000;0.091904759407043457031250000000;0.389453768730163574218750000000
0.299644351005554199218750000000;0.040989510715007781982421875000;0.143722146749496459960937500000;0.176855891942977905273437500000;0.111083596944808959960937500000;0.087651371955871582031250000000;0.087673887610435485839843750000;0.052379235625267028808593750000;0.462791055440902709960937500000;0.232025519013404846191406250000;0.305183410644531250000000000000;0.403365224599838256835937500000;0.215645939111709594726562500000;0.380988836288452148437500000000
0.265459805727005004882812500000;0.125501319766044616699218750000;0.151593938469886779785156250000;0.251002639532089233398437500000;0.150848880410194396972656250000;0.029897119849920272827148437500;0.013823058456182479858398437500;0.011873246170580387115478515625;0.690503716468811035156250000000;0.237762957811355590820312500000;0.071733333170413970947265625000;0.506533324718475341796875000000;0.411525934934616088867187500000;0.081940740346908569335937500000
