0.001923076923076923183675290829;0.108653846153846156408206979904;0.033333333333333332870740406406;0.174999999999999988897769753748;0.023076923076923078204103489952;0.201282051282051288598751170866;0.003846153846153846367350581659;0.002564102564102564100340098108;0.026282051282051282353746657350;0.095833333333333339809634310313;0.186538461538461541877609306539;0.141666666666666662965923251249
0.013829787234042552335200326752;0.117021276595744683213240477926;0.044680851063829789271419912211;0.162765957446808523512160604696;0.010992907801418439969753926277;0.158865248226950361853937465639;0.000709219858156028416622251864;0.017730496453900710523976513855;0.035815602836879435744155131260;0.137234042553191493141184764681;0.136524822695035463748780557580;0.163829787234042539845191299719
0.006140350877192982462227099916;0.100292397660818710658503505329;0.024269005847953217802626113553;0.130409356725146197142350956710;0.014912280701754385484059106659;0.273391812865497074724885351316;0.001169590643274853822980441365;0.000000000000000000000000000000;0.028947368421052631359824403035;0.059649122807017541936236426636;0.175438596491228060436640134867;0.185380116959064339399176901679
0.003749999999999999861222121922;0.107083333333333335923853724125;0.027500000000000000138777878078;0.147916666666666668517038374375;0.057916666666666664908813544344;0.182083333333333347026083970377;0.005000000000000000104083408559;0.002916666666666666799662133158;0.055833333333333332038073137937;0.067083333333333328152292551749;0.153749999999999997779553950750;0.189166666666666677398822571377
0.007037037037037036958653235530;0.077407407407407410881994280771;0.081111111111111106053428443374;0.247777777777777791223812187127;0.035925925925925923654080662573;0.100370370370370373680479758605;0.011481481481481481399242738917;0.017037037037037038034181790636;0.038148148148148146308056283260;0.070370370370370374790702783230;0.093703703703703705718552896542;0.219629629629629619103070581332
0.000617283950617283938035184665;0.115432098765432103459893653508;0.034567901234567897927885127274;0.127777777777777767909128669999;0.010802469135802468536144971267;0.256481481481481476958350640416;0.000925925925925925961262885622;0.000308641975308641969017592332;0.020679012345679013279431401884;0.091975308641975311862992725764;0.143518518518518517490534236458;0.196913580246913577642686732361
0.000740740740740740703958178148;0.071111111111111111049432054187;0.023333333333333334397297065266;0.154074074074074085505259290585;0.051111111111111114102545371907;0.160000000000000003330669073875;0.000370370370370370351979089074;0.000370370370370370351979089074;0.037407407407407410049327012302;0.081481481481481488060580886668;0.105185185185185187117795635459;0.314814814814814825094657635418
0.002430555555555555594104966133;0.109375000000000000000000000000;0.041666666666666664353702032031;0.187847222222222220988641083750;0.016319444444444445446729119453;0.164583333333333331482961625625;0.000694444444444444470947164216;0.002777777777777777883788656865;0.039236111111111110494320541875;0.141666666666666662965923251249;0.217361111111111116045435665001;0.076041666666666660190365689687
0.001587301587301587300210536924;0.126190476190476186246769429999;0.026587301587301586519584972734;0.155952380952380953438307642500;0.016666666666666666435370203203;0.237698412698412686605564658748;0.001587301587301587300210536924;0.000793650793650793650105268462;0.021428571428571428769682682969;0.076984126984126988180179296251;0.182936507936507924965141569373;0.151587301587301576111244116873
0.001111111111111111110147375847;0.125555555555555559132940857126;0.026296296296296296779448908865;0.149999999999999994448884876874;0.020000000000000000416333634234;0.225555555555555564684055980251;0.001851851851851851922525771243;0.001111111111111111110147375847;0.029999999999999998889776975375;0.069629629629629624654185704458;0.119999999999999995559107901499;0.228888888888888891726125507375
0.006034482758620689571427142539;0.099712643678160919891162450313;0.049425287356321838394546119844;0.125287356321839071782164864999;0.014655172413793103244894489023;0.185344827586206906122612281251;0.001724137931034482734693469297;0.004597701149425287292515918125;0.028448275862068966857165719375;0.080172413793103441959075894374;0.166666666666666657414808128124;0.237931034482758624326592666876
0.001111111111111111110147375847;0.104444444444444450859066364501;0.028888888888888887562789165031;0.251111111111111118265881714251;0.020000000000000000416333634234;0.202592592592592601885570502418;0.004074074074074073709139653943;0.012962962962962962590318660716;0.039259259259259257635044093604;0.090740740740740746805848004897;0.122222222222222218213083522187;0.122592592592592586342448157666
0.014074074074074073917306471060;0.095185185185185192113799246272;0.045925925925925925596970955667;0.119629629629629627429743266021;0.017037037037037038034181790636;0.212592592592592583011779083790;0.005555555555555555767577313730;0.005555555555555555767577313730;0.082962962962962960578039428583;0.098518518518518519155868773396;0.190740740740740738479175320208;0.112222222222222223209087133000
0.022101449275362318458437727031;0.093840579710144922387371479999;0.058695652173913044624686818906;0.141666666666666662965923251249;0.020289855072463766627599568437;0.143840579710144939040716849377;0.002898550724637681194617577773;0.006159420289855072755402787266;0.056884057971014492793848660313;0.087318840579710149674141916876;0.131159420289855083163743643127;0.235144927536231895803808811252
0.003472222222222222029475169336;0.156944444444444441977282167500;0.039583333333333331482961625625;0.176388888888888900607909704377;0.022222222222222223070309254922;0.172569444444444441977282167500;0.001388888888888888941894328433;0.002777777777777777883788656865;0.045486111111111109106541761093;0.125000000000000000000000000000;0.157986111111111104943205418749;0.096180555555555560798275394063
